Time,Channel A,Channel B
(ms),(V),(mV)

39.93931456,-0.00610426,-1.09876700
39.94186456,0.00488341,-0.73251120
39.94441456,-0.01098767,-0.73251120
39.94696456,0.00000000,-1.09876700
39.94951456,0.00000000,-0.73251120
39.95206456,0.00488341,-1.46502200
39.95461456,0.00488341,-0.73251120
39.95716456,-0.00610426,-1.09876700
39.95971456,0.00000000,-1.09876700
39.96226456,0.00488341,-0.73251120
39.96481456,0.00488341,-1.09876700
39.96736456,-0.00610426,-0.73251120
39.96991456,-0.00610426,-0.73251120
39.97246456,0.00000000,-0.73251120
39.97501456,-0.01098767,-0.73251120
39.97756456,0.00000000,-0.73251120
39.98011456,-0.00610426,-0.73251120
39.98266456,-0.01098767,-0.73251120
39.98521456,-0.00610426,-0.73251120
39.98776456,0.00000000,-1.09876700
39.99031456,0.00000000,-1.09876700
39.99286456,0.00488341,-0.73251120
39.99541456,0.00488341,-0.73251120
39.99796456,0.00000000,-0.73251120
40.00051456,-0.00610426,0.00000000
40.00306456,0.00488341,-1.09876700
40.00561456,0.00000000,-0.73251120
40.00816456,0.00488341,-1.09876700
40.01071456,0.00488341,-1.09876700
40.01326456,-0.00610426,-1.09876700
40.01581456,0.00000000,-0.73251120
40.01836456,-0.01098767,-1.09876700
40.02091456,0.00488341,-0.73251120
40.02346456,-0.00610426,-0.73251120
40.02601456,-0.01098767,-0.73251120
40.02856456,-0.01098767,-1.09876700
40.03111456,0.00000000,-1.09876700
40.03366456,-0.00610426,-1.09876700
40.03621456,-0.00610426,-1.09876700
40.03876456,0.00976682,-0.73251120
40.04131456,0.00488341,-0.73251120
40.04386456,-0.00610426,-1.09876700
40.04641456,0.00488341,-1.09876700
40.04896456,0.00000000,-0.73251120
40.05151456,0.00000000,-1.09876700
40.05406456,-0.00610426,-1.09876700
40.05661456,0.00000000,-1.09876700
40.05916456,0.00488341,-1.09876700
40.06171456,-0.00610426,-1.09876700
40.06426456,-0.00610426,-0.73251120
40.06681456,0.00488341,-0.73251120
40.06936456,-0.00610426,-1.46502200
40.07191456,0.00488341,-1.09876700
40.07446456,-0.00610426,-0.73251120
40.07701456,-0.00610426,-1.09876700
40.07956456,0.00000000,-1.09876700
40.08211456,-0.00610426,-0.73251120
40.08466456,0.00488341,-0.73251120
40.08721456,0.00000000,-0.73251120
40.08976456,0.00488341,-0.73251120
40.09231456,0.00488341,-1.09876700
40.09486456,0.00000000,-0.73251120
40.09741456,0.00000000,-0.73251120
40.09996456,0.00000000,-0.73251120
40.10251456,0.00488341,-0.73251120
40.10506456,0.00488341,-1.09876700
40.10761456,0.00000000,-1.09876700
40.11016456,0.00000000,-1.46502200
40.11271455,0.00000000,-0.36625560
40.11526455,-0.00610426,-1.09876700
40.11781455,0.00488341,-1.09876700
40.12036455,-0.00610426,-1.09876700
40.12291455,0.00000000,-1.46502200
40.12546455,0.00000000,-1.09876700
40.12801455,-0.00610426,-0.73251120
40.13056455,0.00000000,-1.46502200
40.13311455,-0.01098767,-0.73251120
40.13566455,0.00488341,-1.46502200
40.13821455,-0.00610426,-0.73251120
40.14076455,-0.00610426,-1.09876700
40.14331455,0.00488341,-1.09876700
40.14586455,-0.01587108,-0.73251120
40.14841455,-0.00610426,-1.09876700
40.15096455,-0.00610426,-1.46502200
40.15351455,0.00000000,-0.73251120
40.15606455,0.00000000,-1.46502200
40.15861455,-0.00610426,-1.09876700
40.16116455,0.00000000,-1.09876700
40.16371455,0.00000000,-1.09876700
40.16626455,-0.00610426,-1.09876700
40.16881455,-0.00610426,-1.09876700
40.17136455,-0.00610426,-0.73251120
40.17391455,0.00000000,-0.36625560
40.17646455,0.00000000,-1.09876700
40.17901455,0.00000000,-1.09876700
40.18156455,0.00000000,-0.73251120
40.18411455,0.00000000,-1.09876700
40.18666455,0.00976682,-0.73251120
40.18921455,0.00488341,-1.09876700
40.19176455,0.00488341,-0.73251120
40.19431455,0.00000000,-1.46502200
40.19686455,0.00000000,-1.09876700
40.19941455,0.00976682,-0.73251120
40.20196455,-0.01098767,-1.09876700
40.20451455,0.00488341,-0.73251120
40.20706455,0.00000000,-0.73251120
40.20961455,0.00000000,-0.73251120
40.21216455,0.00000000,-1.09876700
40.21471455,-0.01098767,-1.09876700
40.21726455,-0.00610426,-1.83127800
40.21981455,-0.01587108,-0.73251120
40.22236455,0.00000000,-0.73251120
40.22491455,0.00488341,-1.09876700
40.22746455,0.00976682,-1.09876700
40.23001455,0.00488341,-0.73251120
40.23256455,0.00488341,-0.73251120
40.23511455,0.00488341,-0.73251120
40.23766455,0.00000000,-0.73251120
40.24021455,0.00000000,-0.73251120
40.24276455,-0.00610426,-0.73251120
40.24531455,0.00000000,-0.73251120
40.24786455,-0.00610426,-1.09876700
40.25041455,0.00000000,-0.73251120
40.25296455,-0.01098767,-0.73251120
40.25551455,0.00000000,-0.73251120
40.25806455,0.00000000,-1.09876700
40.26061455,0.00000000,-0.73251120
40.26316455,0.00000000,-0.73251120
40.26571455,0.00000000,-1.09876700
40.26826455,0.00000000,-1.09876700
40.27081455,-0.00610426,-1.09876700
40.27336455,0.00000000,-1.09876700
40.27591455,0.00000000,-1.09876700
40.27846455,-0.00610426,-1.09876700
40.28101455,-0.00610426,-0.36625560
40.28356455,-0.00610426,-1.46502200
40.28611455,0.00000000,-0.73251120
40.28866455,0.00488341,-1.09876700
40.29121455,0.00976682,-1.09876700
40.29376455,0.00000000,-1.09876700
40.29631455,0.00000000,-0.73251120
40.29886454,0.00488341,-1.09876700
40.30141454,-0.01098767,-0.73251120
40.30396454,0.00976682,-1.09876700
40.30651454,0.00000000,-1.09876700
40.30906454,-0.00610426,-1.46502200
40.31161454,-0.00610426,-1.09876700
40.31416454,0.00000000,-0.73251120
40.31671454,-0.01098767,-0.73251120
40.31926454,0.00000000,-1.09876700
40.32181454,0.00000000,-1.09876700
40.32436454,0.00000000,-1.09876700
40.32691454,-0.00610426,-0.73251120
40.32946454,0.00000000,-0.73251120
40.33201454,0.00976682,-0.73251120
40.33456454,-0.00610426,-1.09876700
40.33711454,0.00000000,-1.09876700
40.33966454,-0.00610426,-1.09876700
40.34221454,0.00000000,-0.73251120
40.34476454,-0.00610426,-1.09876700
40.34731454,-0.00610426,-1.46502200
40.34986454,0.00000000,-1.09876700
40.35241454,0.00000000,-0.73251120
40.35496454,0.00000000,-0.36625560
40.35751454,-0.00610426,-1.09876700
40.36006454,-0.00610426,-0.73251120
40.36261454,0.00000000,-1.09876700
40.36516454,-0.00610426,-1.09876700
40.36771454,-0.00610426,-1.09876700
40.37026454,0.00000000,-1.09876700
40.37281454,0.00000000,-1.09876700
40.37536454,0.00488341,-1.09876700
40.37791454,-0.01587108,-0.73251120
40.38046454,-0.00610426,-1.09876700
40.38301454,0.00488341,-1.09876700
40.38556454,0.00488341,-1.09876700
40.38811454,-0.01098767,-1.09876700
40.39066454,-0.00610426,-0.73251120
40.39321454,-0.01098767,-1.46502200
40.39576454,0.00488341,-1.09876700
40.39831454,-0.00610426,-0.73251120
40.40086454,-0.00610426,-0.73251120
40.40341454,0.00976682,-1.09876700
40.40596454,0.00976682,-1.46502200
40.40851454,0.00000000,-0.36625560
40.41106454,-0.00610426,-0.73251120
40.41361454,0.00000000,-0.73251120
40.41616454,0.00488341,-0.36625560
40.41871454,-0.00610426,-0.73251120
40.42126454,0.00000000,-0.73251120
40.42381454,-0.01098767,-0.73251120
40.42636454,-0.01098767,-0.73251120
40.42891454,0.00488341,-1.09876700
40.43146454,-0.00610426,-1.09876700
40.43401454,0.00000000,-1.09876700
40.43656454,0.00000000,-1.09876700
40.43911454,0.00488341,-1.09876700
40.44166454,-0.00610426,-1.09876700
40.44421454,-0.00610426,-0.73251120
40.44676454,0.00488341,-1.09876700
40.44931454,0.00000000,-0.73251120
40.45186454,0.00000000,-1.09876700
40.45441454,0.00000000,-1.46502200
40.45696454,-0.00610426,-1.09876700
40.45951454,-0.00610426,-1.09876700
40.46206454,-0.01587108,-0.36625560
40.46461454,0.00488341,-0.36625560
40.46716454,0.00488341,-1.09876700
40.46971454,0.00000000,-1.09876700
40.47226454,0.00000000,-0.73251120
40.47481454,-0.00610426,-0.73251120
40.47736454,-0.00610426,-1.09876700
40.47991454,-0.00610426,-0.73251120
40.48246453,0.00000000,-0.73251120
40.48501453,0.00488341,-1.09876700
40.48756453,0.00000000,-1.09876700
40.49011453,-0.00610426,-0.73251120
40.49266453,0.00488341,-0.73251120
40.49521453,0.00488341,-1.46502200
40.49776453,0.00976682,-0.73251120
40.50031453,-0.00610426,-0.73251120
40.50286453,-0.01098767,-1.46502200
40.50541453,-0.01587108,-0.73251120
40.50796453,-0.00610426,-0.73251120
40.51051453,0.00000000,-1.09876700
40.51306453,-0.00610426,-1.09876700
40.51561453,0.00488341,-0.73251120
40.51816453,0.00000000,-1.09876700
40.52071453,0.00488341,-0.73251120
40.52326453,-0.00610426,-0.73251120
40.52581453,0.00488341,-1.09876700
40.52836453,-0.00610426,-0.73251120
40.53091453,-0.00610426,-0.73251120
40.53346453,0.00976682,-0.73251120
40.53601453,-0.00610426,-1.09876700
40.53856453,0.00488341,-1.09876700
40.54111453,-0.01098767,-1.09876700
